,model_name,country_code,item_group_code,outlet_group_code,week_of_forecast,actual_check,absolute_actual_difference,percentage_actual_difference,absolute_forecast_difference,percentage_forecast_difference,cell,mape_diff,1-rmsse_diff,wide_mape_diff,abs_mape_diff,abs_wide_mape_diff,abs_1-rmsse_diff
61,tbats,SE,MEDIATABLETS,ALL,2702,0.0,16675.0,8.0,26247.1468,12.0,SE-MEDIATABLETS-ALL,0.025,-0.0452,0.0391,0.025,0.0391,0.0452
62,tbats,SE,MEDIATABLETS,ALL,2703,0.0,16833.0,8.0,20031.0577,9.0,SE-MEDIATABLETS-ALL,0.0079,-0.0003,0.0131,0.0079,0.0131,0.0003
63,tbats,SE,MEDIATABLETS,ALL,2704,0.0,16801.0,8.0,15187.9145,7.0,SE-MEDIATABLETS-ALL,0.0021,0.0067,0.0061,0.0021,0.0061,0.0067
64,tbats,SE,MEDIATABLETS,ALL,2705,0.0,16786.0,8.0,27632.2376,13.0,SE-MEDIATABLETS-ALL,0.0008,-0.004,-0.0108,0.0008,0.0108,0.004
65,tbats,SE,MEDIATABLETS,ALL,2706,0.0,16826.0,8.0,21514.0258,10.0,SE-MEDIATABLETS-ALL,0.0062,0.0064,0.015,0.0062,0.015,0.0064
66,tbats,SE,MOBILE_COMPUTING,ALL,2701,0.0,86956.0,39.0,88340.1204,40.0,SE-MOBILE_COMPUTING-ALL,0.0297,0.1338,-0.007,0.0297,0.007,0.1338
67,tbats,SE,MOBILE_COMPUTING,ALL,2702,0.0,87920.0,39.0,86258.0212,40.0,SE-MOBILE_COMPUTING-ALL,0.0213,0.2636,-0.0021,0.0213,0.0021,0.2636
68,tbats,SE,MOBILE_COMPUTING,ALL,2703,0.0,87964.0,40.0,87639.5009,40.0,SE-MOBILE_COMPUTING-ALL,0.0212,0.3127,-0.0054,0.0212,0.0054,0.3127
69,tbats,SE,MOBILE_COMPUTING,ALL,2704,0.0,86785.0,39.0,102320.4992,47.0,SE-MOBILE_COMPUTING-ALL,0.0587,0.2448,0.006,0.0587,0.006,0.2448
70,tbats,SE,MOBILE_COMPUTING,ALL,2705,0.0,85639.0,39.0,81114.5353,38.0,SE-MOBILE_COMPUTING-ALL,0.0157,0.1693,0.0057,0.0157,0.0057,0.1693
71,tbats,SE,MOBILE_COMPUTING,ALL,2706,0.0,85544.0,39.0,96638.8724,45.0,SE-MOBILE_COMPUTING-ALL,0.0277,0.2828,-0.0018,0.0277,0.0018,0.2828
72,tbats,SE,PTV_FLAT,ALL,2701,0.0,6811.0,2.0,7108.9449,2.0,SE-PTV_FLAT-ALL,-0.0009,-0.0159,-0.0043,0.0009,0.0043,0.0159
73,tbats,SE,PTV_FLAT,ALL,2702,0.0,6743.0,2.0,7312.9298,2.0,SE-PTV_FLAT-ALL,-0.001,-0.0154,-0.0048,0.001,0.0048,0.0154
74,tbats,SE,PTV_FLAT,ALL,2703,0.0,6621.0,2.0,7170.8454,2.0,SE-PTV_FLAT-ALL,-0.0005,-0.0166,-0.005,0.0005,0.005,0.0166
75,tbats,SE,PTV_FLAT,ALL,2704,0.0,6514.0,2.0,8023.2041,2.0,SE-PTV_FLAT-ALL,-0.0012,-0.0158,-0.0059,0.0012,0.0059,0.0158
76,tbats,SE,PTV_FLAT,ALL,2705,0.0,6452.0,2.0,8590.6576,2.0,SE-PTV_FLAT-ALL,-0.0024,-0.0252,0.0052,0.0024,0.0052,0.0252
77,tbats,SE,PTV_FLAT,ALL,2706,0.0,6318.0,2.0,8789.0945,2.0,SE-PTV_FLAT-ALL,-0.0018,-0.0283,0.006,0.0018,0.006,0.0283
0,prophet,CH,MOBILE_COMPUTING,ALL,2701,0.0,36936.0,13.0,30390.1307,10.0,CH-MOBILE_COMPUTING-ALL,-0.0055,-0.0463,-0.0034,0.0055,0.0034,0.0463
1,prophet,CH,MOBILE_COMPUTING,ALL,2702,0.0,37756.0,13.0,30515.9864,11.0,CH-MOBILE_COMPUTING-ALL,-0.0058,-0.0448,0.0086,0.0058,0.0086,0.0448
2,prophet,CH,MOBILE_COMPUTING,ALL,2703,0.0,37712.0,13.0,30752.6404,11.0,CH-MOBILE_COMPUTING-ALL,-0.0036,-0.0494,0.0187,0.0036,0.0187,0.0494
3,prophet,CH,MOBILE_COMPUTING,ALL,2704,0.0,37738.0,13.0,30892.0082,11.0,CH-MOBILE_COMPUTING-ALL,-0.0031,-0.0508,0.0211,0.0031,0.0211,0.0508
4,prophet,CH,MOBILE_COMPUTING,ALL,2705,0.0,38218.0,13.0,31143.169,11.0,CH-MOBILE_COMPUTING-ALL,-0.0022,-0.0465,0.0171,0.0022,0.0171,0.0465
5,prophet,CH,MOBILE_COMPUTING,ALL,2706,0.0,40134.0,14.0,31411.6591,11.0,CH-MOBILE_COMPUTING-ALL,0.0014,-0.0613,0.0265,0.0014,0.0265,0.0613
6,prophet,DE,DIGITAL_CAMERAS,ALL,2701,0.0,8578.8196,3.0,10192.8866,3.0,DE-DIGITAL_CAMERAS-ALL,-0.004,0.0031,-0.0064,0.004,0.0064,0.0031
7,prophet,DE,DIGITAL_CAMERAS,ALL,2702,0.0,8454.9906,3.0,-13638.3772,-4.0,DE-DIGITAL_CAMERAS-ALL,0.0161,-0.0156,0.0572,0.0161,0.0572,0.0156
8,prophet,DE,DIGITAL_CAMERAS,ALL,2703,0.0,8337.3749,3.0,18942.5344,6.0,DE-DIGITAL_CAMERAS-ALL,0.0089,-0.0141,0.0236,0.0089,0.0236,0.0141
9,prophet,DE,DIGITAL_CAMERAS,ALL,2704,0.0,8315.4601,3.0,5378.4267,2.0,DE-DIGITAL_CAMERAS-ALL,0.0021,0.0032,0.0069,0.0021,0.0069,0.0032
10,prophet,DE,DIGITAL_CAMERAS,ALL,2705,0.0,8378.8944,3.0,14769.9156,5.0,DE-DIGITAL_CAMERAS-ALL,0.0066,-0.0084,0.0144,0.0066,0.0144,0.0084
11,prophet,DE,DIGITAL_CAMERAS,ALL,2706,0.0,8101.6096,3.0,12084.9794,4.0,DE-DIGITAL_CAMERAS-ALL,0.0036,-0.0043,0.0123,0.0036,0.0123,0.0043
12,prophet,DE,PTV_FLAT,ALL,2701,0.0,21056.7331,1.0,18747.4789,1.0,DE-PTV_FLAT-ALL,-0.0028,0.0012,-0.0025,0.0028,0.0025,0.0012
13,prophet,DE,PTV_FLAT,ALL,2702,0.0,21004.196,1.0,18854.2429,1.0,DE-PTV_FLAT-ALL,-0.0025,0.0013,-0.0024,0.0025,0.0024,0.0013
14,prophet,DE,PTV_FLAT,ALL,2703,0.0,21256.5156,1.0,-148736.3012,-4.0,DE-PTV_FLAT-ALL,-0.0544,0.1011,-0.0594,0.0544,0.0594,0.1011
15,prophet,DE,PTV_FLAT,ALL,2704,0.0,21063.0323,1.0,18899.5602,1.0,DE-PTV_FLAT-ALL,-0.0026,0.002,-0.0024,0.0026,0.0024,0.002
16,prophet,DE,PTV_FLAT,ALL,2705,0.0,21284.6865,1.0,16326.0561,0.0,DE-PTV_FLAT-ALL,-0.0029,0.0031,-0.0029,0.0029,0.0029,0.0031
17,prophet,DE,PTV_FLAT,ALL,2706,0.0,21618.0329,1.0,18358.6394,1.0,DE-PTV_FLAT-ALL,-0.0033,0.0013,-0.003,0.0033,0.003,0.0013
18,prophet,DK,MEDIATABLETS,ALL,2701,0.0,26274.0,19.0,27523.3474,17.0,DK-MEDIATABLETS-ALL,-0.0183,-0.0203,-0.0171,0.0183,0.0171,0.0203
19,prophet,DK,MEDIATABLETS,ALL,2702,0.0,27148.0,20.0,23585.6877,15.0,DK-MEDIATABLETS-ALL,-0.0361,0.0725,-0.0494,0.0361,0.0494,0.0725
20,prophet,DK,MEDIATABLETS,ALL,2703,0.0,28093.0,20.0,24811.6521,15.0,DK-MEDIATABLETS-ALL,-0.0315,0.0035,-0.0482,0.0315,0.0482,0.0035
21,prophet,DK,MEDIATABLETS,ALL,2704,0.0,28371.0,21.0,17856.7889,11.0,DK-MEDIATABLETS-ALL,-0.0398,0.0928,-0.0886,0.0398,0.0886,0.0928
22,prophet,DK,MEDIATABLETS,ALL,2705,0.0,29249.0,21.0,18375.2122,12.0,DK-MEDIATABLETS-ALL,-0.0294,0.0511,-0.0887,0.0294,0.0887,0.0511
23,prophet,DK,MEDIATABLETS,ALL,2706,0.0,29069.0,21.0,18187.0884,12.0,DK-MEDIATABLETS-ALL,-0.0292,0.0532,-0.0887,0.0292,0.0887,0.0532
24,prophet,DK,PTV_FLAT,ALL,2701,0.0,2394.0,1.0,2640.1867,1.0,DK-PTV_FLAT-ALL,-0.0032,0.001,-0.0014,0.0032,0.0014,0.001
25,prophet,DK,PTV_FLAT,ALL,2702,0.0,2375.0,1.0,2628.7597,1.0,DK-PTV_FLAT-ALL,-0.003,0.0006,-0.0013,0.003,0.0013,0.0006
26,prophet,DK,PTV_FLAT,ALL,2703,0.0,2305.0,1.0,2624.5172,1.0,DK-PTV_FLAT-ALL,-0.0025,0.0015,-0.0009,0.0025,0.0009,0.0015
27,prophet,DK,PTV_FLAT,ALL,2704,0.0,2300.0,1.0,2617.1181,1.0,DK-PTV_FLAT-ALL,-0.0027,0.0018,-0.001,0.0027,0.001,0.0018
28,prophet,DK,PTV_FLAT,ALL,2705,0.0,2306.0,1.0,2617.0317,1.0,DK-PTV_FLAT-ALL,-0.003,0.002,-0.0013,0.003,0.0013,0.002
29,prophet,DK,PTV_FLAT,ALL,2706,0.0,2304.0,1.0,2619.1266,1.0,DK-PTV_FLAT-ALL,-0.0028,0.0021,-0.0015,0.0028,0.0015,0.0021
30,prophet,GB,INKJET_PRINTING_DEVICES,ALL,2701,0.0,66533.3781,8.0,62538.2454,7.0,GB-INKJET_PRINTING_DEVICES-ALL,-0.012,0.0024,-0.0117,0.012,0.0117,0.0024
31,prophet,GB,INKJET_PRINTING_DEVICES,ALL,2702,0.0,67019.4805,8.0,51128.7232,5.0,GB-INKJET_PRINTING_DEVICES-ALL,-0.0166,0.0187,-0.0248,0.0166,0.0248,0.0187
32,prophet,GB,INKJET_PRINTING_DEVICES,ALL,2703,0.0,65975.1462,8.0,56501.8308,6.0,GB-INKJET_PRINTING_DEVICES-ALL,-0.0125,0.0071,-0.0172,0.0125,0.0172,0.0071
33,prophet,GB,INKJET_PRINTING_DEVICES,ALL,2704,0.0,64892.5606,8.0,68483.8599,8.0,GB-INKJET_PRINTING_DEVICES-ALL,-0.0063,-0.0094,-0.0023,0.0063,0.0023,0.0094
34,prophet,GB,INKJET_PRINTING_DEVICES,ALL,2705,0.0,68957.1002,8.0,54988.9974,6.0,GB-INKJET_PRINTING_DEVICES-ALL,-0.0229,0.0179,-0.0248,0.0229,0.0248,0.0179
35,prophet,GB,INKJET_PRINTING_DEVICES,ALL,2706,0.0,68571.3154,8.0,52444.5471,6.0,GB-INKJET_PRINTING_DEVICES-ALL,-0.0254,0.0231,-0.0287,0.0254,0.0287,0.0231
36,prophet,GB,MONITORS,ALL,2701,0.0,168804.5427,22.0,251536.3609,20.0,GB-MONITORS-ALL,-0.0346,0.1003,-0.0236,0.0346,0.0236,0.1003
37,prophet,GB,MONITORS,ALL,2702,0.0,167153.0523,22.0,250397.1895,20.0,GB-MONITORS-ALL,-0.0283,0.0968,-0.02,0.0283,0.02,0.0968
38,prophet,GB,MONITORS,ALL,2703,0.0,165167.8115,21.0,137880.5049,11.0,GB-MONITORS-ALL,-0.1221,0.4308,-0.1325,0.1221,0.1325,0.4308
39,prophet,GB,MONITORS,ALL,2704,0.0,161100.5503,21.0,251757.6317,23.0,GB-MONITORS-ALL,0.0095,0.0448,0.0213,0.0095,0.0213,0.0448
40,prophet,GB,MONITORS,ALL,2705,0.0,158794.8354,21.0,247284.0242,22.0,GB-MONITORS-ALL,0.0074,0.0652,0.019,0.0074,0.019,0.0652
41,prophet,GB,MONITORS,ALL,2706,0.0,156290.2184,21.0,248987.5025,23.0,GB-MONITORS-ALL,0.0117,0.0736,0.0224,0.0117,0.0224,0.0736
42,prophet,GB,POINTING_DEV,ALL,2701,0.0,15980.0,1.0,17082.7393,1.0,GB-POINTING_DEV-ALL,-0.0007,-0.0235,-0.0009,0.0007,0.0009,0.0235
43,prophet,GB,POINTING_DEV,ALL,2702,0.0,15764.0,1.0,16613.853,1.0,GB-POINTING_DEV-ALL,-0.0007,-0.0224,-0.0007,0.0007,0.0007,0.0224
44,prophet,GB,POINTING_DEV,ALL,2703,0.0,15543.0,1.0,16157.1493,1.0,GB-POINTING_DEV-ALL,-0.0009,-0.0297,-0.0006,0.0009,0.0006,0.0297
45,prophet,GB,POINTING_DEV,ALL,2704,0.0,15282.0,1.0,15984.6954,1.0,GB-POINTING_DEV-ALL,-0.0009,-0.0292,-0.0005,0.0009,0.0005,0.0292
46,prophet,GB,POINTING_DEV,ALL,2705,0.0,15203.0,1.0,15934.0593,1.0,GB-POINTING_DEV-ALL,-0.0008,-0.0298,0.0005,0.0008,0.0005,0.0298
47,prophet,GB,POINTING_DEV,ALL,2706,0.0,15027.0,1.0,15979.1237,1.0,GB-POINTING_DEV-ALL,-0.0006,-0.0309,0.0006,0.0006,0.0006,0.0309
48,prophet,NO,MOBILE_COMPUTING,ALL,2701,0.0,58246.0,42.0,62722.222,42.0,NO-MOBILE_COMPUTING-ALL,-0.0153,0.0623,-0.0036,0.0153,0.0036,0.0623
49,prophet,NO,MOBILE_COMPUTING,ALL,2702,0.0,59036.0,43.0,60185.7234,40.0,NO-MOBILE_COMPUTING-ALL,-0.0119,0.0986,-0.0191,0.0119,0.0191,0.0986
50,prophet,NO,MOBILE_COMPUTING,ALL,2703,0.0,59042.0,43.0,60562.9595,41.0,NO-MOBILE_COMPUTING-ALL,-0.0166,0.0919,-0.0188,0.0166,0.0188,0.0919
51,prophet,NO,MOBILE_COMPUTING,ALL,2704,0.0,59059.0,44.0,59453.5158,40.0,NO-MOBILE_COMPUTING-ALL,-0.0266,0.0876,-0.0364,0.0266,0.0364,0.0876
52,prophet,NO,MOBILE_COMPUTING,ALL,2705,0.0,57704.0,43.0,62740.2568,42.0,NO-MOBILE_COMPUTING-ALL,-0.0226,0.0129,-0.0087,0.0226,0.0087,0.0129
53,prophet,NO,MOBILE_COMPUTING,ALL,2706,0.0,56371.0,42.0,61213.0877,41.0,NO-MOBILE_COMPUTING-ALL,-0.0255,0.0175,-0.0091,0.0255,0.0091,0.0175
54,prophet,NO,PTV_FLAT,ALL,2701,0.0,4485.0,2.0,3385.5439,2.0,NO-PTV_FLAT-ALL,-0.0072,0.0046,-0.0062,0.0072,0.0062,0.0046
55,prophet,NO,PTV_FLAT,ALL,2702,0.0,4470.0,2.0,3353.7026,2.0,NO-PTV_FLAT-ALL,-0.0061,0.0047,-0.006,0.0061,0.006,0.0047
56,prophet,NO,PTV_FLAT,ALL,2703,0.0,4425.0,2.0,3314.4496,2.0,NO-PTV_FLAT-ALL,-0.0057,0.0042,-0.0058,0.0057,0.0058,0.0042
57,prophet,NO,PTV_FLAT,ALL,2704,0.0,4407.0,2.0,3287.6342,2.0,NO-PTV_FLAT-ALL,-0.0069,0.0049,-0.0063,0.0069,0.0063,0.0049
58,prophet,NO,PTV_FLAT,ALL,2705,0.0,4441.0,2.0,3278.2488,2.0,NO-PTV_FLAT-ALL,-0.0074,0.0037,-0.0066,0.0074,0.0066,0.0037
59,prophet,NO,PTV_FLAT,ALL,2706,0.0,4480.0,2.0,3281.944,2.0,NO-PTV_FLAT-ALL,-0.0077,0.0037,-0.0068,0.0077,0.0068,0.0037
60,prophet,SE,MEDIATABLETS,ALL,2701,0.0,16797.0,8.0,18717.4439,8.0,SE-MEDIATABLETS-ALL,-0.0042,-0.024,0.0062,0.0042,0.0062,0.024
61,prophet,SE,MEDIATABLETS,ALL,2702,0.0,16675.0,8.0,17176.8077,8.0,SE-MEDIATABLETS-ALL,-0.0094,-0.0076,-0.0009,0.0094,0.0009,0.0076
62,prophet,SE,MEDIATABLETS,ALL,2703,0.0,16833.0,8.0,20780.1447,9.0,SE-MEDIATABLETS-ALL,0.0114,-0.1018,0.0166,0.0114,0.0166,0.1018
63,prophet,SE,MEDIATABLETS,ALL,2704,0.0,16801.0,8.0,13630.9645,6.0,SE-MEDIATABLETS-ALL,-0.021,0.0716,-0.0148,0.021,0.0148,0.0716
64,prophet,SE,MEDIATABLETS,ALL,2705,0.0,16786.0,8.0,13066.672,6.0,SE-MEDIATABLETS-ALL,-0.0042,-0.0065,-0.0171,0.0042,0.0171,0.0065
65,prophet,SE,MEDIATABLETS,ALL,2706,0.0,16826.0,8.0,33239.8446,14.0,SE-MEDIATABLETS-ALL,0.0203,-0.1046,0.0659,0.0203,0.0659,0.1046
66,prophet,SE,MOBILE_COMPUTING,ALL,2701,0.0,86956.0,39.0,84011.0909,35.0,SE-MOBILE_COMPUTING-ALL,-0.0214,0.8498,-0.0293,0.0214,0.0293,0.8498
67,prophet,SE,MOBILE_COMPUTING,ALL,2702,0.0,87920.0,39.0,87471.1508,38.0,SE-MOBILE_COMPUTING-ALL,-0.0157,0.8909,-0.0102,0.0157,0.0102,0.8909
68,prophet,SE,MOBILE_COMPUTING,ALL,2703,0.0,87964.0,40.0,87155.1467,38.0,SE-MOBILE_COMPUTING-ALL,-0.0118,1.0013,-0.0132,0.0118,0.0132,1.0013
69,prophet,SE,MOBILE_COMPUTING,ALL,2704,0.0,86785.0,39.0,88001.7846,38.0,SE-MOBILE_COMPUTING-ALL,-0.0075,0.9788,-0.0053,0.0075,0.0053,0.9788
70,prophet,SE,MOBILE_COMPUTING,ALL,2705,0.0,85639.0,39.0,87268.631,37.0,SE-MOBILE_COMPUTING-ALL,-0.0084,0.9547,-0.0088,0.0084,0.0088,0.9547
71,prophet,SE,MOBILE_COMPUTING,ALL,2706,0.0,85544.0,39.0,89914.055,38.0,SE-MOBILE_COMPUTING-ALL,-0.0022,0.8747,-0.0024,0.0022,0.0024,0.8747
72,prophet,SE,PTV_FLAT,ALL,2701,0.0,6811.0,2.0,6928.0013,2.0,SE-PTV_FLAT-ALL,-0.0051,-0.012,-0.0011,0.0051,0.0011,0.012
73,prophet,SE,PTV_FLAT,ALL,2702,0.0,6743.0,2.0,6856.8928,2.0,SE-PTV_FLAT-ALL,-0.005,-0.0123,-0.0013,0.005,0.0013,0.0123
74,prophet,SE,PTV_FLAT,ALL,2703,0.0,6621.0,2.0,6846.0302,2.0,SE-PTV_FLAT-ALL,-0.0052,-0.0126,-0.0016,0.0052,0.0016,0.0126
75,prophet,SE,PTV_FLAT,ALL,2704,0.0,6514.0,2.0,6709.7049,2.0,SE-PTV_FLAT-ALL,-0.0049,-0.0118,-0.0012,0.0049,0.0012,0.0118
76,prophet,SE,PTV_FLAT,ALL,2705,0.0,6452.0,2.0,6647.0866,2.0,SE-PTV_FLAT-ALL,-0.0047,-0.0148,-0.0005,0.0047,0.0005,0.0148
77,prophet,SE,PTV_FLAT,ALL,2706,0.0,6318.0,2.0,6597.154,2.0,SE-PTV_FLAT-ALL,-0.0045,-0.0156,0.0005,0.0045,0.0005,0.0156
0,exponential_smoothing,CH,MOBILE_COMPUTING,ALL,2701,0.0,36936.0,13.0,-23373.8007,-7.0,CH-MOBILE_COMPUTING-ALL,-0.0904,0.2444,-0.0993,0.0904,0.0993,0.2444
1,exponential_smoothing,CH,MOBILE_COMPUTING,ALL,2702,0.0,37756.0,13.0,44332.453,15.0,CH-MOBILE_COMPUTING-ALL,-0.0422,0.1037,0.0174,0.0422,0.0174,0.1037
2,exponential_smoothing,CH,MOBILE_COMPUTING,ALL,2703,0.0,37712.0,13.0,26526.3138,9.0,CH-MOBILE_COMPUTING-ALL,-0.0143,0.0074,0.02,0.0143,0.02,0.0074
3,exponential_smoothing,CH,MOBILE_COMPUTING,ALL,2704,0.0,37738.0,13.0,43079.1396,16.0,CH-MOBILE_COMPUTING-ALL,-0.0035,-0.0472,-0.0217,0.0035,0.0217,0.0472
4,exponential_smoothing,CH,MOBILE_COMPUTING,ALL,2705,0.0,38218.0,13.0,37624.9275,14.0,CH-MOBILE_COMPUTING-ALL,-0.0423,0.0895,-0.0043,0.0423,0.0043,0.0895
5,exponential_smoothing,CH,MOBILE_COMPUTING,ALL,2706,0.0,40134.0,14.0,-3.6282530538765587e+185,-100.0,CH-MOBILE_COMPUTING-ALL,-1.3351350528274229e+180,inf,-1.2735337176573616e+180,1.3351350528274229e+180,1.2735337176573616e+180,inf
6,exponential_smoothing,DE,DIGITAL_CAMERAS,ALL,2701,0.0,8578.8196,3.0,45269.4296,13.0,DE-DIGITAL_CAMERAS-ALL,-0.0001,-0.0362,0.108,0.0001,0.108,0.0362
7,exponential_smoothing,DE,DIGITAL_CAMERAS,ALL,2702,0.0,8454.9906,3.0,20751.7147,6.0,DE-DIGITAL_CAMERAS-ALL,0.066,-0.3362,0.0361,0.066,0.0361,0.3362
8,exponential_smoothing,DE,DIGITAL_CAMERAS,ALL,2703,0.0,8337.3749,3.0,10802.1628,3.0,DE-DIGITAL_CAMERAS-ALL,0.1044,-0.3766,0.0065,0.1044,0.0065,0.3766
9,exponential_smoothing,DE,DIGITAL_CAMERAS,ALL,2704,0.0,8315.4601,3.0,-6460.7746,-1.0,DE-DIGITAL_CAMERAS-ALL,-0.0827,0.137,-0.0625,0.0827,0.0625,0.137
10,exponential_smoothing,DE,DIGITAL_CAMERAS,ALL,2705,0.0,8378.8944,3.0,23649.6386,7.0,DE-DIGITAL_CAMERAS-ALL,-0.078,0.085,0.0455,0.078,0.0455,0.085
11,exponential_smoothing,DE,DIGITAL_CAMERAS,ALL,2706,0.0,8101.6096,3.0,29611.2309,10.0,DE-DIGITAL_CAMERAS-ALL,-0.0762,0.0602,0.0455,0.0762,0.0455,0.0602
12,exponential_smoothing,DE,PTV_FLAT,ALL,2701,0.0,21056.7331,1.0,116679.5937,4.0,DE-PTV_FLAT-ALL,0.0211,-0.1114,0.0317,0.0211,0.0317,0.1114
13,exponential_smoothing,DE,PTV_FLAT,ALL,2702,0.0,21004.196,1.0,24124.8367,1.0,DE-PTV_FLAT-ALL,-0.0001,-0.0027,0.0009,0.0001,0.0009,0.0027
14,exponential_smoothing,DE,PTV_FLAT,ALL,2703,0.0,21256.5156,1.0,-23876.7729,-1.0,DE-PTV_FLAT-ALL,0.0001,0.0002,-0.0155,0.0001,0.0155,0.0002
15,exponential_smoothing,DE,PTV_FLAT,ALL,2704,0.0,21063.0323,1.0,-245749.0758,-9.0,DE-PTV_FLAT-ALL,-0.0003,0.0582,0.0902,0.0003,0.0902,0.0582
16,exponential_smoothing,DE,PTV_FLAT,ALL,2705,0.0,21284.6865,1.0,663985.7117,27.0,DE-PTV_FLAT-ALL,-0.0944,0.0244,-0.0776,0.0944,0.0776,0.0244
17,exponential_smoothing,DE,PTV_FLAT,ALL,2706,0.0,21618.0329,1.0,22687.1544,1.0,DE-PTV_FLAT-ALL,-0.0027,-0.001,-0.0021,0.0027,0.0021,0.001
18,exponential_smoothing,DK,MEDIATABLETS,ALL,2701,0.0,26274.0,19.0,38519.7086,24.0,DK-MEDIATABLETS-ALL,0.0309,-0.2485,0.0457,0.0309,0.0457,0.2485
19,exponential_smoothing,DK,MEDIATABLETS,ALL,2702,0.0,27148.0,20.0,30985.4589,19.0,DK-MEDIATABLETS-ALL,-0.0055,-0.0406,-0.0086,0.0055,0.0086,0.0406
20,exponential_smoothing,DK,MEDIATABLETS,ALL,2703,0.0,28093.0,20.0,-7.305838205892344e+46,-100.0,DK-MEDIATABLETS-ALL,-5.757273615818536e+41,4.292857153425815e+42,-5.30479134041696e+41,5.757273615818536e+41,5.30479134041696e+41,4.292857153425815e+42
21,exponential_smoothing,DK,MEDIATABLETS,ALL,2704,0.0,28371.0,21.0,-9.555487236654499e+37,-100.0,DK-MEDIATABLETS-ALL,-7.694444189025999e+32,5.071344627943605e+33,-6.940838623128774e+32,7.694444189025999e+32,6.940838623128774e+32,5.071344627943605e+33
22,exponential_smoothing,DK,MEDIATABLETS,ALL,2705,0.0,29249.0,21.0,-8.59142361407334e+98,-100.0,DK-MEDIATABLETS-ALL,-6.449318104303621e+93,7.866468614666128e+94,-6.199590573041185e+93,6.449318104303621e+93,6.199590573041185e+93,7.866468614666128e+94
23,exponential_smoothing,DK,MEDIATABLETS,ALL,2706,0.0,29069.0,21.0,16467.6508,11.0,DK-MEDIATABLETS-ALL,-0.0087,-0.0279,-0.07,0.0087,0.07,0.0279
24,exponential_smoothing,DK,PTV_FLAT,ALL,2701,0.0,2394.0,1.0,-27928.5619,-16.0,DK-PTV_FLAT-ALL,0.1175,-0.2592,0.1454,0.1175,0.1454,0.2592
25,exponential_smoothing,DK,PTV_FLAT,ALL,2702,0.0,2375.0,1.0,-32186.2302,-17.0,DK-PTV_FLAT-ALL,0.0871,-0.1992,0.1675,0.0871,0.1675,0.1992
26,exponential_smoothing,DK,PTV_FLAT,ALL,2703,0.0,2305.0,1.0,3518.3467,2.0,DK-PTV_FLAT-ALL,-0.0059,0.0091,-0.0068,0.0059,0.0068,0.0091
27,exponential_smoothing,DK,PTV_FLAT,ALL,2704,0.0,2300.0,1.0,-287844.8257,-64.0,DK-PTV_FLAT-ALL,-1.113,2.8862,-1.0782,1.113,1.0782,2.8862
28,exponential_smoothing,DK,PTV_FLAT,ALL,2705,0.0,2306.0,1.0,-33166.1352,-15.0,DK-PTV_FLAT-ALL,-0.0508,0.0785,-0.0268,0.0508,0.0268,0.0785
29,exponential_smoothing,DK,PTV_FLAT,ALL,2706,0.0,2304.0,1.0,-252409.0611,-50.0,DK-PTV_FLAT-ALL,-1.5435,3.5573,-1.2896,1.5435,1.2896,3.5573
30,exponential_smoothing,GB,INKJET_PRINTING_DEVICES,ALL,2701,0.0,66533.3781,8.0,118136.921,14.0,GB-INKJET_PRINTING_DEVICES-ALL,-0.0147,-0.0082,0.0255,0.0147,0.0255,0.0082
31,exponential_smoothing,GB,INKJET_PRINTING_DEVICES,ALL,2702,0.0,67019.4805,8.0,281445.5526,46.0,GB-INKJET_PRINTING_DEVICES-ALL,-0.0799,0.1588,-0.2544,0.0799,0.2544,0.1588
32,exponential_smoothing,GB,INKJET_PRINTING_DEVICES,ALL,2703,0.0,65975.1462,8.0,130613.8958,17.0,GB-INKJET_PRINTING_DEVICES-ALL,-0.0209,-0.0077,-0.0371,0.0209,0.0371,0.0077
33,exponential_smoothing,GB,INKJET_PRINTING_DEVICES,ALL,2704,0.0,64892.5606,8.0,69590.1248,8.0,GB-INKJET_PRINTING_DEVICES-ALL,-0.0392,0.1192,-0.0058,0.0392,0.0058,0.1192
34,exponential_smoothing,GB,INKJET_PRINTING_DEVICES,ALL,2705,0.0,68957.1002,8.0,-1382591.5407,-62.0,GB-INKJET_PRINTING_DEVICES-ALL,-1.7533,5.0645,-1.6342,1.7533,1.6342,5.0645
35,exponential_smoothing,GB,INKJET_PRINTING_DEVICES,ALL,2706,0.0,68571.3154,8.0,410530.7214,42.0,GB-INKJET_PRINTING_DEVICES-ALL,0.3412,-0.8459,0.3726,0.3412,0.3726,0.8459
36,exponential_smoothing,GB,MONITORS,ALL,2701,0.0,168804.5427,22.0,281318.9811,34.0,GB-MONITORS-ALL,0.0763,-0.2957,0.1099,0.0763,0.1099,0.2957
37,exponential_smoothing,GB,MONITORS,ALL,2702,0.0,167153.0523,22.0,1747275.9084,232.0,GB-MONITORS-ALL,1.7078,-4.0723,1.6219,1.7078,1.6219,4.0723
38,exponential_smoothing,GB,MONITORS,ALL,2703,0.0,165167.8115,21.0,33181.5488,4.0,GB-MONITORS-ALL,0.0378,0.0683,0.0746,0.0378,0.0746,0.0683
39,exponential_smoothing,GB,MONITORS,ALL,2704,0.0,161100.5503,21.0,-19644.6473,-2.0,GB-MONITORS-ALL,-0.0344,0.2731,-0.0575,0.0344,0.0575,0.2731
