,item_group_code,country_code,outlet_group_code,quantity,revenue,period_seq,start_date,market_depth
135,DIGITAL_CAMERAS,DE,ALL,13797.464682794322,,2662,2020-12-27,
136,DIGITAL_CAMERAS,DE,ALL,11135.214992215551,,2663,2021-01-03,
137,DIGITAL_CAMERAS,DE,ALL,11375.105178764048,,2664,2021-01-10,
138,DIGITAL_CAMERAS,DE,ALL,10086.121988377614,,2665,2021-01-17,
139,DIGITAL_CAMERAS,DE,ALL,10020.705376102807,,2666,2021-01-24,
140,DIGITAL_CAMERAS,DE,ALL,10334.769392325232,,2667,2021-01-31,
141,DIGITAL_CAMERAS,DE,ALL,11962.69025677262,,2668,2021-02-07,
142,DIGITAL_CAMERAS,DE,ALL,10327.451453575815,,2669,2021-02-14,
143,DIGITAL_CAMERAS,DE,ALL,9855.601106730268,,2670,2021-02-21,
144,DIGITAL_CAMERAS,DE,ALL,10135.066689454705,,2671,2021-02-28,
145,DIGITAL_CAMERAS,DE,ALL,12251.183137540216,,2672,2021-03-07,
146,DIGITAL_CAMERAS,DE,ALL,11805.004550339827,,2673,2021-03-14,
147,DIGITAL_CAMERAS,DE,ALL,12669.809631673515,,2674,2021-03-21,
148,DIGITAL_CAMERAS,DE,ALL,9560.559197065984,,2675,2021-03-28,
149,DIGITAL_CAMERAS,DE,ALL,10898.89970818762,,2676,2021-04-04,
150,DIGITAL_CAMERAS,DE,ALL,9795.766944852918,,2677,2021-04-11,
151,DIGITAL_CAMERAS,DE,ALL,10057.012655488685,,2678,2021-04-18,
152,DIGITAL_CAMERAS,DE,ALL,10105.297753464243,,2679,2021-04-25,
153,DIGITAL_CAMERAS,DE,ALL,12029.526874316824,,2680,2021-05-02,
154,DIGITAL_CAMERAS,DE,ALL,10556.674375859408,,2681,2021-05-09,
155,DIGITAL_CAMERAS,DE,ALL,12611.1367911149,,2682,2021-05-16,
156,DIGITAL_CAMERAS,DE,ALL,14052.179786308416,,2683,2021-05-23,
157,DIGITAL_CAMERAS,DE,ALL,13459.111444482744,,2684,2021-05-30,
158,DIGITAL_CAMERAS,DE,ALL,14270.39839963176,,2685,2021-06-06,
159,DIGITAL_CAMERAS,DE,ALL,13186.58928591378,,2686,2021-06-13,
160,DIGITAL_CAMERAS,DE,ALL,17596.35497623816,,2687,2021-06-20,
161,DIGITAL_CAMERAS,DE,ALL,15213.65016152826,,2688,2021-06-27,
162,DIGITAL_CAMERAS,DE,ALL,15034.551844054482,,2689,2021-07-04,
163,DIGITAL_CAMERAS,DE,ALL,14361.138007071244,,2690,2021-07-11,
164,DIGITAL_CAMERAS,DE,ALL,14482.15134496701,,2691,2021-07-18,
165,DIGITAL_CAMERAS,DE,ALL,15251.872298289834,,2692,2021-07-25,
166,DIGITAL_CAMERAS,DE,ALL,14560.048901430171,,2693,2021-08-01,
167,DIGITAL_CAMERAS,DE,ALL,14052.346573624787,,2694,2021-08-08,
168,DIGITAL_CAMERAS,DE,ALL,14053.89328638264,,2695,2021-08-15,
169,DIGITAL_CAMERAS,DE,ALL,12700.459243244415,,2696,2021-08-22,
170,DIGITAL_CAMERAS,DE,ALL,12285.384657979188,,2697,2021-08-29,
171,DIGITAL_CAMERAS,DE,ALL,11760.47126778196,,2698,2021-09-05,
172,DIGITAL_CAMERAS,DE,ALL,11852.658637397642,,2699,2021-09-12,
173,DIGITAL_CAMERAS,DE,ALL,10894.562200613327,,2700,2021-09-19,
174,DIGITAL_CAMERAS,DE,ALL,10649.837082378785,,2701,2021-09-26,
175,DIGITAL_CAMERAS,DE,ALL,10536.129775457635,,2702,2021-10-03,
176,DIGITAL_CAMERAS,DE,ALL,10783.09382027763,,2703,2021-10-10,
177,DIGITAL_CAMERAS,DE,ALL,11481.546623687815,,2704,2021-10-17,
178,DIGITAL_CAMERAS,DE,ALL,11366.915217335476,,2705,2021-10-24,
179,DIGITAL_CAMERAS,DE,ALL,12215.655079184973,,2706,2021-10-31,
180,DIGITAL_CAMERAS,DE,ALL,14169.163557257756,,2707,2021-11-07,
181,DIGITAL_CAMERAS,DE,ALL,15253.081207262465,,2708,2021-11-14,
182,DIGITAL_CAMERAS,DE,ALL,25829.941216102543,,2709,2021-11-21,
183,DIGITAL_CAMERAS,DE,ALL,30497.721819234303,,2710,2021-11-28,
184,DIGITAL_CAMERAS,DE,ALL,23145.71447489115,,2711,2021-12-05,
185,DIGITAL_CAMERAS,DE,ALL,23555.647357169153,,2712,2021-12-12,
186,DIGITAL_CAMERAS,DE,ALL,14984.130951197973,,2713,2021-12-19,
187,DIGITAL_CAMERAS,DE,ALL,9959.544388008388,,2714,2021-12-26,
188,DIGITAL_CAMERAS,DE,ALL,10023.30848614843,,2715,2022-01-02,
189,DIGITAL_CAMERAS,DE,ALL,9941.630284521185,,2716,2022-01-09,
190,DIGITAL_CAMERAS,DE,ALL,9197.64282274584,,2717,2022-01-16,
191,DIGITAL_CAMERAS,DE,ALL,8998.998328405625,,2718,2022-01-23,
192,DIGITAL_CAMERAS,DE,ALL,8918.440250238726,,2719,2022-01-30,
193,DIGITAL_CAMERAS,DE,ALL,9497.438618136557,,2720,2022-02-06,
194,DIGITAL_CAMERAS,DE,ALL,9584.391744742432,,2721,2022-02-13,
195,DIGITAL_CAMERAS,DE,ALL,8703.177155680167,,2722,2022-02-20,
196,DIGITAL_CAMERAS,DE,ALL,8717.068583079907,,2723,2022-02-27,
197,DIGITAL_CAMERAS,DE,ALL,8887.698902684158,,2724,2022-03-06,
198,DIGITAL_CAMERAS,DE,ALL,8901.04801522289,,2725,2022-03-13,
199,DIGITAL_CAMERAS,DE,ALL,8528.28136883986,,2726,2022-03-20,
200,DIGITAL_CAMERAS,DE,ALL,10016.209178633699,,2727,2022-03-27,
201,DIGITAL_CAMERAS,DE,ALL,10209.44237296816,,2728,2022-04-03,
202,DIGITAL_CAMERAS,DE,ALL,8661.79121295472,,2729,2022-04-10,
203,DIGITAL_CAMERAS,DE,ALL,7896.965876086993,,2730,2022-04-17,
204,DIGITAL_CAMERAS,DE,ALL,9212.62621526692,,2731,2022-04-24,
205,DIGITAL_CAMERAS,DE,ALL,9306.036445085663,,2732,2022-05-01,
206,DIGITAL_CAMERAS,DE,ALL,8959.949964132682,,2733,2022-05-08,
0,PTV_FLAT,DE,ALL,118774.98715203756,,2527,2018-05-27,
1,PTV_FLAT,DE,ALL,128865.74900075776,,2528,2018-06-03,
2,PTV_FLAT,DE,ALL,151335.3869250251,,2529,2018-06-10,
3,PTV_FLAT,DE,ALL,123563.79565616806,,2530,2018-06-17,
4,PTV_FLAT,DE,ALL,114238.2281784363,,2531,2018-06-24,
5,PTV_FLAT,DE,ALL,99805.62176286985,,2532,2018-07-01,
6,PTV_FLAT,DE,ALL,103591.18891547748,,2533,2018-07-08,
7,PTV_FLAT,DE,ALL,100562.91100055608,,2534,2018-07-15,
8,PTV_FLAT,DE,ALL,84423.124217501,,2535,2018-07-22,
9,PTV_FLAT,DE,ALL,99562.58840648756,,2536,2018-07-29,
10,PTV_FLAT,DE,ALL,99386.56862433004,,2537,2018-08-05,
11,PTV_FLAT,DE,ALL,102296.13437856588,,2538,2018-08-12,
12,PTV_FLAT,DE,ALL,108717.59239763848,,2539,2018-08-19,
13,PTV_FLAT,DE,ALL,122422.28089690107,,2540,2018-08-26,
14,PTV_FLAT,DE,ALL,119774.90774534504,,2541,2018-09-02,
15,PTV_FLAT,DE,ALL,115660.63852607648,,2542,2018-09-09,
16,PTV_FLAT,DE,ALL,131612.36568199605,,2543,2018-09-16,
17,PTV_FLAT,DE,ALL,128617.63634413396,,2544,2018-09-23,
18,PTV_FLAT,DE,ALL,112307.31062286488,,2545,2018-09-30,
19,PTV_FLAT,DE,ALL,114888.06798334466,,2546,2018-10-07,
20,PTV_FLAT,DE,ALL,106276.05525920338,,2547,2018-10-14,
21,PTV_FLAT,DE,ALL,121975.51412632236,,2548,2018-10-21,
22,PTV_FLAT,DE,ALL,141492.57788626544,,2549,2018-10-28,
23,PTV_FLAT,DE,ALL,145283.88330127747,,2550,2018-11-04,
24,PTV_FLAT,DE,ALL,143929.6875283046,,2551,2018-11-11,
25,PTV_FLAT,DE,ALL,282752.63917719445,,2552,2018-11-18,
26,PTV_FLAT,DE,ALL,253518.49819304128,,2553,2018-11-25,
27,PTV_FLAT,DE,ALL,192918.94514175865,,2554,2018-12-02,
28,PTV_FLAT,DE,ALL,186597.3613857361,,2555,2018-12-09,
29,PTV_FLAT,DE,ALL,196245.59287002173,,2556,2018-12-16,
30,PTV_FLAT,DE,ALL,135457.82943062068,,2557,2018-12-23,
31,PTV_FLAT,DE,ALL,153554.91997560355,,2558,2018-12-30,
32,PTV_FLAT,DE,ALL,139381.22704294877,,2559,2019-01-06,
33,PTV_FLAT,DE,ALL,125681.3336377676,,2560,2019-01-13,
34,PTV_FLAT,DE,ALL,121832.02277549448,,2561,2019-01-20,
35,PTV_FLAT,DE,ALL,143267.00883300323,,2562,2019-01-27,
36,PTV_FLAT,DE,ALL,133171.2712023707,,2563,2019-02-03,
37,PTV_FLAT,DE,ALL,118871.52877549815,,2564,2019-02-10,
38,PTV_FLAT,DE,ALL,110187.2915871214,,2565,2019-02-17,
39,PTV_FLAT,DE,ALL,133897.4714969796,,2566,2019-02-24,
40,PTV_FLAT,DE,ALL,126195.33832741599,,2567,2019-03-03,
41,PTV_FLAT,DE,ALL,114246.25918059636,,2568,2019-03-10,
42,PTV_FLAT,DE,ALL,104330.38820577902,,2569,2019-03-17,
43,PTV_FLAT,DE,ALL,112099.6495284588,,2570,2019-03-24,
44,PTV_FLAT,DE,ALL,105013.61138201348,,2571,2019-03-31,
45,PTV_FLAT,DE,ALL,103954.3980041066,,2572,2019-04-07,
46,PTV_FLAT,DE,ALL,87675.34957052745,,2573,2019-04-14,
47,PTV_FLAT,DE,ALL,81148.19332505563,,2574,2019-04-21,
48,PTV_FLAT,DE,ALL,103126.72699838532,,2575,2019-04-28,
49,PTV_FLAT,DE,ALL,96082.36022188424,,2576,2019-05-05,
50,PTV_FLAT,DE,ALL,91857.28576168677,,2577,2019-05-12,
51,PTV_FLAT,DE,ALL,85755.67717377194,,2578,2019-05-19,
52,PTV_FLAT,DE,ALL,95142.26701165985,,2579,2019-05-26,
53,PTV_FLAT,DE,ALL,92125.66930117473,,2580,2019-06-02,
54,PTV_FLAT,DE,ALL,78820.09966764414,,2581,2019-06-09,
55,PTV_FLAT,DE,ALL,96125.48369107473,,2582,2019-06-16,
56,PTV_FLAT,DE,ALL,89691.7555738976,,2583,2019-06-23,
57,PTV_FLAT,DE,ALL,95848.27849503353,,2584,2019-06-30,
58,PTV_FLAT,DE,ALL,90919.19583416951,,2585,2019-07-07,
59,PTV_FLAT,DE,ALL,114216.90917269398,,2586,2019-07-14,
60,PTV_FLAT,DE,ALL,84678.15008155761,,2587,2019-07-21,
61,PTV_FLAT,DE,ALL,103676.58161400276,,2588,2019-07-28,
62,PTV_FLAT,DE,ALL,95887.09106668262,,2589,2019-08-04,
63,PTV_FLAT,DE,ALL,96126.2083758356,,2590,2019-08-11,
64,PTV_FLAT,DE,ALL,91315.13653286915,,2591,2019-08-18,
65,PTV_FLAT,DE,ALL,100652.0916473211,,2592,2019-08-25,
66,PTV_FLAT,DE,ALL,111416.77283315908,,2593,2019-09-01,
67,PTV_FLAT,DE,ALL,102762.46281603246,,2594,2019-09-08,
68,PTV_FLAT,DE,ALL,99891.28287473667,,2595,2019-09-15,
69,PTV_FLAT,DE,ALL,117257.55968705595,,2596,2019-09-22,
70,PTV_FLAT,DE,ALL,121344.00123039757,,2597,2019-09-29,
71,PTV_FLAT,DE,ALL,105414.30815033018,,2598,2019-10-06,
72,PTV_FLAT,DE,ALL,101527.643287723,,2599,2019-10-13,
73,PTV_FLAT,DE,ALL,102293.2844625364,,2600,2019-10-20,
74,PTV_FLAT,DE,ALL,117719.4111729167,,2601,2019-10-27,
75,PTV_FLAT,DE,ALL,121453.89894489004,,2602,2019-11-03,
76,PTV_FLAT,DE,ALL,118461.12293879516,,2603,2019-11-10,
77,PTV_FLAT,DE,ALL,128467.2634244096,,2604,2019-11-17,
78,PTV_FLAT,DE,ALL,346173.0742304081,,2605,2019-11-24,
79,PTV_FLAT,DE,ALL,237020.55037205428,,2606,2019-12-01,
80,PTV_FLAT,DE,ALL,176293.47830544703,,2607,2019-12-08,
81,PTV_FLAT,DE,ALL,181735.91082727333,,2608,2019-12-15,
82,PTV_FLAT,DE,ALL,138535.43953019488,,2609,2019-12-22,
83,PTV_FLAT,DE,ALL,160220.21231583372,,2610,2019-12-29,
84,PTV_FLAT,DE,ALL,135481.76958102296,,2611,2020-01-05,
85,PTV_FLAT,DE,ALL,117850.19854958648,,2612,2020-01-12,
86,PTV_FLAT,DE,ALL,116589.49683887108,,2613,2020-01-19,
87,PTV_FLAT,DE,ALL,134053.1542359838,,2614,2020-01-26,
88,PTV_FLAT,DE,ALL,114683.18421314356,,2615,2020-02-02,
89,PTV_FLAT,DE,ALL,101627.09967521972,,2616,2020-02-09,
90,PTV_FLAT,DE,ALL,105511.26777678372,,2617,2020-02-16,
91,PTV_FLAT,DE,ALL,114697.58620944034,,2618,2020-02-23,
92,PTV_FLAT,DE,ALL,120396.29358093692,,2619,2020-03-01,
93,PTV_FLAT,DE,ALL,114144.35674435784,,2620,2020-03-08,
94,PTV_FLAT,DE,ALL,89843.36043184627,,2621,2020-03-15,
95,PTV_FLAT,DE,ALL,90168.66961622624,,2622,2020-03-22,
96,PTV_FLAT,DE,ALL,118933.41985729072,,2623,2020-03-29,
97,PTV_FLAT,DE,ALL,91960.82955660377,,2624,2020-04-05,
98,PTV_FLAT,DE,ALL,85831.80730688399,,2625,2020-04-12,
99,PTV_FLAT,DE,ALL,94061.16620263261,,2626,2020-04-19,
100,PTV_FLAT,DE,ALL,124578.44501493777,,2627,2020-04-26,
101,PTV_FLAT,DE,ALL,130697.56005967961,,2628,2020-05-03,
102,PTV_FLAT,DE,ALL,136228.48182277897,,2629,2020-05-10,
103,PTV_FLAT,DE,ALL,117734.12099286784,,2630,2020-05-17,
104,PTV_FLAT,DE,ALL,136738.10848153653,,2631,2020-05-24,
105,PTV_FLAT,DE,ALL,112850.51228853768,,2632,2020-05-31,
106,PTV_FLAT,DE,ALL,111191.4400141586,,2633,2020-06-07,
107,PTV_FLAT,DE,ALL,107732.26344055736,,2634,2020-06-14,
108,PTV_FLAT,DE,ALL,98723.19494458089,,2635,2020-06-21,
109,PTV_FLAT,DE,ALL,127118.86383746788,,2636,2020-06-28,
110,PTV_FLAT,DE,ALL,110063.99434225653,,2637,2020-07-05,
111,PTV_FLAT,DE,ALL,98991.33640948441,,2638,2020-07-12,
112,PTV_FLAT,DE,ALL,101447.61052338858,,2639,2020-07-19,
113,PTV_FLAT,DE,ALL,108786.35823261614,,2640,2020-07-26,
114,PTV_FLAT,DE,ALL,101904.67088439816,,2641,2020-08-02,
115,PTV_FLAT,DE,ALL,91580.83617722275,,2642,2020-08-09,
116,PTV_FLAT,DE,ALL,100368.889528211,,2643,2020-08-16,
117,PTV_FLAT,DE,ALL,111077.06060946158,,2644,2020-08-23,
118,PTV_FLAT,DE,ALL,118480.6858999604,,2645,2020-08-30,
119,PTV_FLAT,DE,ALL,104227.84515832119,,2646,2020-09-06,
120,PTV_FLAT,DE,ALL,100011.22782538291,,2647,2020-09-13,
121,PTV_FLAT,DE,ALL,112723.5865583114,,2648,2020-09-20,
122,PTV_FLAT,DE,ALL,110616.59885514552,,2649,2020-09-27,
123,PTV_FLAT,DE,ALL,132759.58969401682,,2650,2020-10-04,
124,PTV_FLAT,DE,ALL,162548.63915162423,,2651,2020-10-11,
125,PTV_FLAT,DE,ALL,159152.91415702415,,2652,2020-10-18,
126,PTV_FLAT,DE,ALL,146687.335141573,,2653,2020-10-25,
127,PTV_FLAT,DE,ALL,148752.2209320763,,2654,2020-11-01,
128,PTV_FLAT,DE,ALL,163722.75650502925,,2655,2020-11-08,
129,PTV_FLAT,DE,ALL,168970.63941392864,,2656,2020-11-15,
130,PTV_FLAT,DE,ALL,398753.08735795214,,2657,2020-11-22,
131,PTV_FLAT,DE,ALL,267250.06236170646,,2658,2020-11-29,
132,PTV_FLAT,DE,ALL,232707.5106943427,,2659,2020-12-06,
133,PTV_FLAT,DE,ALL,196262.56146748655,,2660,2020-12-13,
134,PTV_FLAT,DE,ALL,77501.87527837024,,2661,2020-12-20,
135,PTV_FLAT,DE,ALL,102536.01633015773,,2662,2020-12-27,
136,PTV_FLAT,DE,ALL,109032.70076571,,2663,2021-01-03,
137,PTV_FLAT,DE,ALL,106779.59686182596,,2664,2021-01-10,
138,PTV_FLAT,DE,ALL,100770.45879052936,,2665,2021-01-17,
139,PTV_FLAT,DE,ALL,117400.12444965824,,2666,2021-01-24,
140,PTV_FLAT,DE,ALL,120949.3312472754,,2667,2021-01-31,
141,PTV_FLAT,DE,ALL,108843.57100949492,,2668,2021-02-07,
142,PTV_FLAT,DE,ALL,96551.51458051565,,2669,2021-02-14,
143,PTV_FLAT,DE,ALL,91044.61447452963,,2670,2021-02-21,
144,PTV_FLAT,DE,ALL,87059.7071717797,,2671,2021-02-28,
145,PTV_FLAT,DE,ALL,109445.623455937,,2672,2021-03-07,
146,PTV_FLAT,DE,ALL,111629.58092768148,,2673,2021-03-14,
147,PTV_FLAT,DE,ALL,108650.7801461434,,2674,2021-03-21,
148,PTV_FLAT,DE,ALL,83467.82255761819,,2675,2021-03-28,
149,PTV_FLAT,DE,ALL,85217.310381892,,2676,2021-04-04,
150,PTV_FLAT,DE,ALL,84032.29427104135,,2677,2021-04-11,
151,PTV_FLAT,DE,ALL,77918.28720257494,,2678,2021-04-18,
152,PTV_FLAT,DE,ALL,78104.81123924593,,2679,2021-04-25,
153,PTV_FLAT,DE,ALL,92502.57991902663,,2680,2021-05-02,
154,PTV_FLAT,DE,ALL,76640.49467995248,,2681,2021-05-09,
155,PTV_FLAT,DE,ALL,85507.27974127753,,2682,2021-05-16,
156,PTV_FLAT,DE,ALL,92919.88411137031,,2683,2021-05-23,
157,PTV_FLAT,DE,ALL,96554.38496807299,,2684,2021-05-30,
158,PTV_FLAT,DE,ALL,103997.02098754376,,2685,2021-06-06,
159,PTV_FLAT,DE,ALL,94555.26043288042,,2686,2021-06-13,
160,PTV_FLAT,DE,ALL,121948.33679796245,,2687,2021-06-20,
161,PTV_FLAT,DE,ALL,106166.81413603952,,2688,2021-06-27,
162,PTV_FLAT,DE,ALL,86712.82802904927,,2689,2021-07-04,
163,PTV_FLAT,DE,ALL,83255.56067593422,,2690,2021-07-11,
164,PTV_FLAT,DE,ALL,80222.37510918551,,2691,2021-07-18,
165,PTV_FLAT,DE,ALL,93088.08800668237,,2692,2021-07-25,
166,PTV_FLAT,DE,ALL,95355.00519031571,,2693,2021-08-01,
167,PTV_FLAT,DE,ALL,80492.2441660028,,2694,2021-08-08,
168,PTV_FLAT,DE,ALL,88029.66203402223,,2695,2021-08-15,
169,PTV_FLAT,DE,ALL,99434.47160585831,,2696,2021-08-22,
170,PTV_FLAT,DE,ALL,98682.93439767709,,2697,2021-08-29,
171,PTV_FLAT,DE,ALL,86213.7960677118,,2698,2021-09-05,
172,PTV_FLAT,DE,ALL,94780.75559287757,,2699,2021-09-12,
173,PTV_FLAT,DE,ALL,85470.08598145192,,2700,2021-09-19,
174,PTV_FLAT,DE,ALL,98455.16542395968,,2701,2021-09-26,
175,PTV_FLAT,DE,ALL,93883.61464677172,,2702,2021-10-03,
176,PTV_FLAT,DE,ALL,90601.5386173337,,2703,2021-10-10,
177,PTV_FLAT,DE,ALL,106657.95568244217,,2704,2021-10-17,
178,PTV_FLAT,DE,ALL,102776.38674534964,,2705,2021-10-24,
179,PTV_FLAT,DE,ALL,104541.93133054992,,2706,2021-10-31,
180,PTV_FLAT,DE,ALL,118771.7646775955,,2707,2021-11-07,
181,PTV_FLAT,DE,ALL,142350.2030793456,,2708,2021-11-14,
182,PTV_FLAT,DE,ALL,295180.5898496484,,2709,2021-11-21,
183,PTV_FLAT,DE,ALL,196379.98187771448,,2710,2021-11-28,
184,PTV_FLAT,DE,ALL,130500.82552579924,,2711,2021-12-05,
185,PTV_FLAT,DE,ALL,142024.77726513345,,2712,2021-12-12,
186,PTV_FLAT,DE,ALL,106428.53180641436,,2713,2021-12-19,
187,PTV_FLAT,DE,ALL,117783.03242529304,,2714,2021-12-26,
188,PTV_FLAT,DE,ALL,131484.87651193322,,2715,2022-01-02,
189,PTV_FLAT,DE,ALL,103850.38928065564,,2716,2022-01-09,
190,PTV_FLAT,DE,ALL,97021.08840729312,,2717,2022-01-16,
191,PTV_FLAT,DE,ALL,102962.24338630936,,2718,2022-01-23,
192,PTV_FLAT,DE,ALL,97609.68403287168,,2719,2022-01-30,
193,PTV_FLAT,DE,ALL,88483.47246849198,,2720,2022-02-06,
194,PTV_FLAT,DE,ALL,89861.01826099647,,2721,2022-02-13,
195,PTV_FLAT,DE,ALL,96044.43945103264,,2722,2022-02-20,
196,PTV_FLAT,DE,ALL,95789.8803230173,,2723,2022-02-27,
197,PTV_FLAT,DE,ALL,79193.236942662,,2724,2022-03-06,
198,PTV_FLAT,DE,ALL,77998.14841635565,,2725,2022-03-13,
199,PTV_FLAT,DE,ALL,68374.41758499246,,2726,2022-03-20,
200,PTV_FLAT,DE,ALL,83425.90707348588,,2727,2022-03-27,
201,PTV_FLAT,DE,ALL,91530.37376726749,,2728,2022-04-03,
202,PTV_FLAT,DE,ALL,74242.95704364848,,2729,2022-04-10,
203,PTV_FLAT,DE,ALL,65541.31953332767,,2730,2022-04-17,
204,PTV_FLAT,DE,ALL,77477.58304345176,,2731,2022-04-24,
205,PTV_FLAT,DE,ALL,70786.2979077718,,2732,2022-05-01,
206,PTV_FLAT,DE,ALL,64087.20379067877,,2733,2022-05-08,
0,MEDIATABLETS,DK,ALL,5421.0,,2527,2018-05-27,
1,MEDIATABLETS,DK,ALL,5700.0,,2528,2018-06-03,
2,MEDIATABLETS,DK,ALL,5918.0,,2529,2018-06-10,
3,MEDIATABLETS,DK,ALL,6417.0,,2530,2018-06-17,
4,MEDIATABLETS,DK,ALL,6460.0,,2531,2018-06-24,
5,MEDIATABLETS,DK,ALL,5876.0,,2532,2018-07-01,
6,MEDIATABLETS,DK,ALL,5280.0,,2533,2018-07-08,
7,MEDIATABLETS,DK,ALL,5134.0,,2534,2018-07-15,
8,MEDIATABLETS,DK,ALL,5376.0,,2535,2018-07-22,
9,MEDIATABLETS,DK,ALL,6704.0,,2536,2018-07-29,
10,MEDIATABLETS,DK,ALL,6192.0,,2537,2018-08-05,
11,MEDIATABLETS,DK,ALL,5477.0,,2538,2018-08-12,
12,MEDIATABLETS,DK,ALL,5611.0,,2539,2018-08-19,
13,MEDIATABLETS,DK,ALL,5230.0,,2540,2018-08-26,
14,MEDIATABLETS,DK,ALL,5632.0,,2541,2018-09-02,
15,MEDIATABLETS,DK,ALL,5141.0,,2542,2018-09-09,
16,MEDIATABLETS,DK,ALL,4621.0,,2543,2018-09-16,
17,MEDIATABLETS,DK,ALL,5547.0,,2544,2018-09-23,
18,MEDIATABLETS,DK,ALL,5436.0,,2545,2018-09-30,
19,MEDIATABLETS,DK,ALL,4700.0,,2546,2018-10-07,
20,MEDIATABLETS,DK,ALL,4765.0,,2547,2018-10-14,
21,MEDIATABLETS,DK,ALL,4692.0,,2548,2018-10-21,
22,MEDIATABLETS,DK,ALL,5753.907894736842,,2549,2018-10-28,
23,MEDIATABLETS,DK,ALL,5130.815789473684,,2550,2018-11-04,
24,MEDIATABLETS,DK,ALL,6026.0,,2551,2018-11-11,
25,MEDIATABLETS,DK,ALL,12621.0,,2552,2018-11-18,
26,MEDIATABLETS,DK,ALL,7705.0,,2553,2018-11-25,
27,MEDIATABLETS,DK,ALL,10060.0,,2554,2018-12-02,
28,MEDIATABLETS,DK,ALL,13653.0,,2555,2018-12-09,
29,MEDIATABLETS,DK,ALL,12418.0,,2556,2018-12-16,
30,MEDIATABLETS,DK,ALL,5218.0,,2557,2018-12-23,
31,MEDIATABLETS,DK,ALL,7357.0,,2558,2018-12-30,
32,MEDIATABLETS,DK,ALL,7198.0,,2559,2019-01-06,
33,MEDIATABLETS,DK,ALL,5387.0,,2560,2019-01-13,
34,MEDIATABLETS,DK,ALL,4578.0,,2561,2019-01-20,
35,MEDIATABLETS,DK,ALL,5638.0,,2562,2019-01-27,
36,MEDIATABLETS,DK,ALL,5972.0,,2563,2019-02-03,
37,MEDIATABLETS,DK,ALL,5230.0,,2564,2019-02-10,
38,MEDIATABLETS,DK,ALL,4907.0,,2565,2019-02-17,
39,MEDIATABLETS,DK,ALL,4649.0,,2566,2019-02-24,
40,MEDIATABLETS,DK,ALL,5519.0,,2567,2019-03-03,
41,MEDIATABLETS,DK,ALL,5139.0,,2568,2019-03-10,
42,MEDIATABLETS,DK,ALL,4972.0,,2569,2019-03-17,
43,MEDIATABLETS,DK,ALL,6299.0,,2570,2019-03-24,
44,MEDIATABLETS,DK,ALL,5341.0,,2571,2019-03-31,
45,MEDIATABLETS,DK,ALL,6189.0,,2572,2019-04-07,
46,MEDIATABLETS,DK,ALL,3989.0,,2573,2019-04-14,
47,MEDIATABLETS,DK,ALL,5080.0,,2574,2019-04-21,
48,MEDIATABLETS,DK,ALL,5922.0,,2575,2019-04-28,
49,MEDIATABLETS,DK,ALL,6175.0,,2576,2019-05-05,
50,MEDIATABLETS,DK,ALL,4693.0,,2577,2019-05-12,
51,MEDIATABLETS,DK,ALL,4578.0,,2578,2019-05-19,
52,MEDIATABLETS,DK,ALL,5958.0,,2579,2019-05-26,
53,MEDIATABLETS,DK,ALL,4798.0,,2580,2019-06-02,
54,MEDIATABLETS,DK,ALL,4685.0,,2581,2019-06-09,
55,MEDIATABLETS,DK,ALL,4785.0,,2582,2019-06-16,
56,MEDIATABLETS,DK,ALL,6301.0,,2583,2019-06-23,
57,MEDIATABLETS,DK,ALL,6766.0,,2584,2019-06-30,
58,MEDIATABLETS,DK,ALL,5331.0,,2585,2019-07-07,
59,MEDIATABLETS,DK,ALL,5064.0,,2586,2019-07-14,
60,MEDIATABLETS,DK,ALL,4308.0,,2587,2019-07-21,
61,MEDIATABLETS,DK,ALL,6169.0,,2588,2019-07-28,
62,MEDIATABLETS,DK,ALL,6784.0,,2589,2019-08-04,
63,MEDIATABLETS,DK,ALL,5362.0,,2590,2019-08-11,
64,MEDIATABLETS,DK,ALL,5295.0,,2591,2019-08-18,
65,MEDIATABLETS,DK,ALL,5194.0,,2592,2019-08-25,
66,MEDIATABLETS,DK,ALL,6314.0,,2593,2019-09-01,
67,MEDIATABLETS,DK,ALL,5045.0,,2594,2019-09-08,
68,MEDIATABLETS,DK,ALL,4727.0,,2595,2019-09-15,
69,MEDIATABLETS,DK,ALL,5289.0,,2596,2019-09-22,
70,MEDIATABLETS,DK,ALL,6036.0,,2597,2019-09-29,
71,MEDIATABLETS,DK,ALL,5290.0,,2598,2019-10-06,
72,MEDIATABLETS,DK,ALL,5300.0,,2599,2019-10-13,
73,MEDIATABLETS,DK,ALL,4787.0,,2600,2019-10-20,
74,MEDIATABLETS,DK,ALL,5667.0,,2601,2019-10-27,
75,MEDIATABLETS,DK,ALL,5605.0,,2602,2019-11-03,
76,MEDIATABLETS,DK,ALL,5257.0,,2603,2019-11-10,
77,MEDIATABLETS,DK,ALL,4732.0,,2604,2019-11-17,
78,MEDIATABLETS,DK,ALL,16213.0,,2605,2019-11-24,
79,MEDIATABLETS,DK,ALL,9675.0,,2606,2019-12-01,
80,MEDIATABLETS,DK,ALL,11693.0,,2607,2019-12-08,
81,MEDIATABLETS,DK,ALL,13857.0,,2608,2019-12-15,
82,MEDIATABLETS,DK,ALL,4966.725,,2609,2019-12-22,
